time,open,high,low,close,volume
1651881600000,35990.50000000,36135.00000000,30018.00000000,30063.50000000,537094.76200000
1652140800000,30063.50000000,32665.50000000,26536.00000000,29003.00000000,963562.89700000
1652400000000,29003.00000000,31518.00000000,28597.50000000,31315.50000000,343422.33900000
1652659200000,31315.50000000,31315.50000000,28633.00000000,28694.00000000,399822.13700000
1652918400000,28694.00000000,30767.00000000,28676.00000000,29420.50000000,332791.10900000
1653177600000,29420.50000000,30654.50000000,28659.00000000,29642.50000000,355153.56200000
1653436800000,29642.50000000,30213.00000000,27950.00000000,28619.00000000,569624.66400000
1653696000000,28619.00000000,32333.00000000,28522.00000000,31731.50000000,283735.07000000
1653955200000,31731.50000000,32450.00000000,29291.00000000,30450.00000000,383024.34400000
1654214400000,30450.00000000,30698.00000000,29250.00000000,29901.50000000,224023.52300000
1654473600000,29901.50000000,31750.00000000,29119.50000000,30192.00000000,560892.69400000
1654732800000,30192.00000000,30694.50000000,28035.00000000,28420.00000000,416967.68100000
1654992000000,28420.00000000,28532.00000000,20818.50000000,22127.50000000,1196784.66300000
1655251200000,22127.50000000,22976.50000000,20071.00000000,20454.50000000,982171.44600000
1655510400000,20454.50000000,21125.00000000,17600.00000000,20568.00000000,1065831.28900000
1655769600000,20568.00000000,21722.00000000,19703.00000000,21095.00000000,737012.83000000
1656028800000,21095.00000000,21880.00000000,20728.50000000,21032.00000000,508261.20900000
1656288000000,21032.00000000,21580.00000000,19820.00000000,20104.50000000,591473.99900000
1656547200000,20104.50000000,21017.50000000,18601.00000000,19246.00000000,752445.47100000
1656806400000,19246.00000000,20750.00000000,18777.00000000,20170.00000000,691287.60700000
1657065600000,20170.00000000,22600.00000000,19737.00000000,21590.00000000,737908.61500000
1657324800000,21590.00000000,21980.00000000,19855.00000000,19959.50000000,465904.11800000
1657584000000,19959.50000000,20899.00000000,18867.50000000,20583.00000000,764743.84900000
1657843200000,20583.00000000,21669.00000000,20365.00000000,20799.00000000,493061.58400000
1658102400000,20799.00000000,24277.00000000,20763.00000000,23220.00000000,960400.71600000
1658361600000,23220.00000000,23765.00000000,21937.00000000,22434.50000000,560345.04500000
1658620800000,22434.50000000,22990.00000000,20691.00000000,21232.00000000,496657.61600000
1658880000000,21232.00000000,24475.00000000,21040.00000000,23764.50000000,645998.31000000
1659139200000,23764.50000000,24695.00000000,22825.00000000,23250.00000000,392199.49500000
1659398400000,23250.00000000,23655.00000000,22350.00000000,22602.50000000,485809.42300000
1659657600000,22602.50000000,23494.00000000,22575.50000000,23167.00000000,304873.09000000
1659916800000,23167.00000000,24236.50000000,22521.00000000,23940.00000000,494659.75600000
1660176000000,23940.00000000,24950.00000000,23557.00000000,24420.00000000,454790.42900000
1660435200000,24420.00000000,25199.00000000,23665.00000000,23839.00000000,466359.16200000
1660694400000,23839.00000000,24436.50000000,20754.50000000,20819.00000000,594834.36700000
1660953600000,20819.00000000,21780.00000000,20730.00000000,21382.50000000,470579.74600000
1661212800000,21382.50000000,21880.00000000,20885.00000000,21549.50000000,441341.96700000
1661472000000,21549.50000000,21869.00000000,19511.00000000,19548.00000000,526335.90800000
1661731200000,19548.00000000,20569.00000000,19530.00000000,20050.50000000,568102.59000000
1661990400000,20050.50000000,20428.00000000,19560.00000000,19821.50000000,447598.14100000
1662249600000,19821.50000000,20164.50000000,18617.00000000,18782.50000000,498951.50200000
1662508800000,18782.50000000,21666.00000000,18451.00000000,21350.50000000,657472.15900000
1662768000000,21350.50000000,22488.00000000,21113.00000000,22388.50000000,471076.86200000
1663027200000,22388.50000000,22794.00000000,19472.00000000,19692.50000000,735988.72400000
1663286400000,19692.50000000,20176.50000000,19315.00000000,19408.50000000,367374.42500000
1663545600000,19408.50000000,20045.00000000,18100.00000000,18446.50000000,960232.94400000
1663804800000,18446.50000000,19518.50000000,18345.00000000,18911.00000000,561301.23800000
1664064000000,18911.00000000,20383.50000000,18620.50000000,19071.00000000,698159.73000000
1664323200000,19071.00000000,20165.00000000,18453.00000000,19409.50000000,937858.04700000
1664582400000,19409.50000000,19720.00000000,18890.50000000,19617.50000000,378318.45200000
1664841600000,19617.50000000,20451.00000000,19482.50000000,19954.50000000,671691.05900000
1665100800000,19954.50000000,20078.00000000,19175.00000000,19436.50000000,360805.73700000
1665360000000,19436.50000000,19522.50000000,18850.00000000,19148.00000000,432086.41600000
1665619200000,19148.00000000,19944.00000000,18071.00000000,19063.00000000,632681.69700000
1665878400000,19063.00000000,19694.00000000,19062.50000000,19320.50000000,401619.41600000
1666137600000,19320.50000000,19345.00000000,18621.50000000,19153.00000000,445676.08400000
1666396800000,19153.00000000,19683.50000000,19050.00000000,19317.00000000,264535.57900000
1666656000000,19317.00000000,21009.00000000,19223.50000000,20283.00000000,631700.01300000
1666915200000,20283.00000000,21100.00000000,19963.00000000,20613.50000000,368876.60400000
1667174400000,20613.50000000,20832.00000000,20051.50000000,20143.50000000,400334.72500000
1667433600000,20143.50000000,21470.00000000,20013.50000000,21290.50000000,399694.57700000
1667692800000,21290.50000000,21345.00000000,16800.00000000,18537.00000000,926121.79700000
1667952000000,18537.00000000,18578.00000000,15460.50000000,17052.00000000,1230894.57100000
1668211200000,17052.00000000,17213.00000000,15802.50000000,16607.50000000,455337.62900000
1668470400000,16607.50000000,17160.00000000,16367.00000000,16688.50000000,425011.19500000
1668729600000,16688.50000000,16997.00000000,16180.00000000,16273.50000000,241351.46600000
1668988800000,16273.50000000,16789.00000000,15440.00000000,16589.00000000,545249.41000000
1669248000000,16589.00000000,16810.00000000,16339.00000000,16449.00000000,238757.56100000
1669507200000,16449.00000000,16588.50000000,15985.00000000,16427.00000000,319200.41900000
1669766400000,16427.00000000,17390.00000000,16418.00000000,17083.50000000,394151.40200000
1670025600000,17083.50000000,17425.50000000,16855.00000000,16966.00000000,271745.71300000
1670284800000,16966.00000000,17286.00000000,16666.50000000,17209.50000000,278158.85800000
1670544000000,17209.50000000,17348.00000000,17045.00000000,17078.00000000,147215.19700000
1670803200000,17078.00000000,18379.00000000,16870.00000000,17790.00000000,502837.09000000
1671062400000,17790.00000000,17830.50000000,16532.50000000,16770.50000000,386308.00400000
1671321600000,16770.50000000,17054.00000000,16203.00000000,16890.00000000,302212.00100000
1671580800000,16890.00000000,16990.00000000,16560.50000000,16785.00000000,227981.77100000
1671840000000,16785.00000000,16937.50000000,16713.50000000,16911.00000000,94339.35500000
1672099200000,16911.00000000,16961.00000000,16469.50000000,16642.00000000,235813.48100000
1672358400000,16642.00000000,16725.00000000,16353.00000000,16622.50000000,152241.53100000
1672617600000,16622.50000000,16988.00000000,16552.00000000,16847.50000000,237216.42900000
1672876800000,16847.50000000,17031.50000000,16675.00000000,16938.00000000,163404.69200000
1673136000000,16938.00000000,17480.50000000,16907.00000000,17430.50000000,242639.16100000
1673395200000,17430.50000000,20013.50000000,17309.50000000,19909.00000000,643289.25400000
