time,open,high,low,close,volume
1585468800000,6146.50000000,6146.50000000,6084.50000000,6124.00000000,190.81600000
1585472400000,6124.00000000,6125.00000000,6075.00000000,6080.50000000,143.99400000
1585476000000,6080.50000000,6204.50000000,6080.50000000,6177.00000000,299.94300000
1585479600000,6177.00000000,6183.00000000,6127.50000000,6134.50000000,192.21100000
1585483200000,6134.50000000,6144.00000000,6059.50000000,6115.00000000,243.88300000
1585486800000,6115.00000000,6130.00000000,6092.00000000,6116.00000000,167.77200000
1585490400000,6116.00000000,6142.00000000,6105.00000000,6135.00000000,196.71000000
1585494000000,6135.00000000,6138.50000000,6114.00000000,6123.00000000,252.31900000
1585497600000,6123.00000000,6153.50000000,6042.00000000,6083.00000000,493.96500000
1585501200000,6083.00000000,6083.50000000,6047.00000000,6083.00000000,140.79000000
1585504800000,6083.00000000,6083.50000000,6060.00000000,6060.00000000,76.81000000
1585508400000,6060.00000000,6077.00000000,5873.00000000,5897.00000000,702.10800000
1585512000000,5897.00000000,5950.00000000,5858.00000000,5936.50000000,425.54000000
1585515600000,5936.50000000,5937.00000000,5880.00000000,5882.00000000,191.89900000
1585519200000,5882.00000000,5934.00000000,5863.50000000,5909.50000000,165.82400000
1585522800000,5909.50000000,5926.50000000,5873.00000000,5873.00000000,188.77500000
1585526400000,5873.00000000,5911.00000000,5841.50000000,5893.00000000,478.18700000
1585530000000,5893.00000000,5936.50000000,5886.50000000,5932.00000000,206.84500000
1585533600000,5932.00000000,6015.50000000,5931.50000000,5981.50000000,302.01000000
1585537200000,5981.50000000,5998.50000000,5970.50000000,5996.50000000,542.80200000
1585540800000,5996.50000000,6034.50000000,5983.00000000,6023.50000000,620.28200000
1585544400000,6023.50000000,6240.00000000,6023.50000000,6196.00000000,1151.10900000
1585548000000,6196.00000000,6242.50000000,6167.50000000,6210.00000000,644.73300000
1585551600000,6210.00000000,6321.50000000,6208.00000000,6238.50000000,928.81400000
1585555200000,6238.50000000,6288.00000000,6238.50000000,6270.50000000,546.38200000
1585558800000,6270.50000000,6278.00000000,6240.50000000,6246.50000000,451.15600000
1585562400000,6246.50000000,6307.00000000,6245.50000000,6273.00000000,576.77400000
1585566000000,6273.00000000,6386.00000000,6266.50000000,6358.50000000,816.43700000
1585569600000,6358.50000000,6374.50000000,6285.00000000,6302.50000000,742.26200000
1585573200000,6302.50000000,6338.50000000,6297.50000000,6302.00000000,575.24600000
1585576800000,6302.00000000,6333.00000000,6274.00000000,6321.50000000,602.31900000
1585580400000,6321.50000000,6430.50000000,6321.50000000,6336.00000000,856.06100000
1585584000000,6336.00000000,6384.50000000,6306.00000000,6370.50000000,632.78800000
1585587600000,6370.50000000,6379.50000000,6329.50000000,6351.00000000,585.51400000
1585591200000,6351.00000000,6365.00000000,6327.50000000,6362.50000000,567.59600000
1585594800000,6362.50000000,6399.50000000,6347.50000000,6364.50000000,491.98300000
1585598400000,6364.50000000,6474.50000000,6363.00000000,6452.00000000,769.39200000
1585602000000,6452.00000000,6545.00000000,6451.50000000,6525.50000000,783.06800000
1585605600000,6525.50000000,6577.50000000,6448.50000000,6462.00000000,657.92500000
1585609200000,6462.00000000,6473.50000000,6381.50000000,6389.50000000,573.93200000
1585612800000,6389.50000000,6463.50000000,6381.50000000,6437.00000000,625.46700000
1585616400000,6437.00000000,6509.50000000,6437.00000000,6507.00000000,552.80700000
1585620000000,6507.00000000,6509.50000000,6443.00000000,6444.50000000,563.72100000
1585623600000,6444.50000000,6472.50000000,6408.00000000,6435.00000000,731.02400000
1585627200000,6435.00000000,6449.50000000,6373.00000000,6391.00000000,773.47100000
1585630800000,6391.00000000,6430.50000000,6375.00000000,6408.50000000,532.74800000
1585634400000,6408.50000000,6463.00000000,6384.50000000,6463.00000000,570.13800000
1585638000000,6463.00000000,6470.50000000,6422.00000000,6437.00000000,535.81400000
1585641600000,6437.00000000,6497.50000000,6437.00000000,6488.00000000,586.41600000
1585645200000,6488.00000000,6489.50000000,6417.00000000,6426.50000000,546.46000000
1585648800000,6426.50000000,6436.50000000,6399.50000000,6422.50000000,648.32700000
1585652400000,6422.50000000,6424.00000000,6339.50000000,6386.50000000,676.50400000
1585656000000,6386.50000000,6454.00000000,6323.50000000,6437.50000000,749.75000000
1585659600000,6437.50000000,6477.00000000,6392.00000000,6411.50000000,847.50500000
1585663200000,6411.50000000,6470.00000000,6411.50000000,6444.50000000,711.51600000
1585666800000,6444.50000000,6494.50000000,6415.50000000,6445.00000000,924.59000000
1585670400000,6445.00000000,6460.50000000,6410.00000000,6423.50000000,630.31600000
1585674000000,6423.50000000,6451.00000000,6397.50000000,6445.50000000,625.04700000
1585677600000,6445.50000000,6479.50000000,6440.00000000,6451.50000000,714.75800000
1585681200000,6451.50000000,6464.50000000,6427.50000000,6454.50000000,584.08700000
1585684800000,6454.50000000,6490.00000000,6443.00000000,6463.00000000,733.64500000
1585688400000,6463.00000000,6474.50000000,6413.00000000,6436.00000000,618.90500000
1585692000000,6436.00000000,6439.50000000,6417.00000000,6425.50000000,612.46700000
1585695600000,6425.50000000,6432.50000000,6388.50000000,6405.00000000,621.85700000
1585699200000,6405.00000000,6417.00000000,6243.50000000,6302.50000000,1012.79500000
1585702800000,6302.50000000,6317.00000000,6280.50000000,6282.00000000,536.14300000
1585706400000,6282.00000000,6314.00000000,6282.00000000,6309.50000000,423.75400000
1585710000000,6309.50000000,6372.00000000,6305.50000000,6360.50000000,475.99600000
1585713600000,6360.50000000,6365.00000000,6327.00000000,6336.50000000,514.72600000
1585717200000,6336.50000000,6338.50000000,6283.50000000,6296.50000000,567.55400000
1585720800000,6296.50000000,6310.50000000,6262.00000000,6289.50000000,497.89400000
1585724400000,6289.50000000,6326.50000000,6280.00000000,6323.00000000,487.26000000
1585728000000,6323.00000000,6323.00000000,6275.50000000,6301.00000000,482.64200000
1585731600000,6301.00000000,6303.00000000,6257.00000000,6291.00000000,437.25300000
1585735200000,6291.00000000,6308.00000000,6281.00000000,6285.50000000,411.20800000
1585738800000,6285.50000000,6295.50000000,6265.50000000,6286.00000000,501.36500000
1585742400000,6286.00000000,6333.00000000,6181.50000000,6214.50000000,1147.47900000
1585746000000,6214.50000000,6229.50000000,6156.50000000,6197.00000000,752.57700000
1585749600000,6197.00000000,6250.00000000,6191.50000000,6239.50000000,878.15700000
1585753200000,6239.50000000,6248.00000000,6213.50000000,6223.50000000,560.72000000
1585756800000,6223.50000000,6223.50000000,6145.00000000,6178.00000000,698.78700000
1585760400000,6178.00000000,6203.50000000,6160.00000000,6188.00000000,603.20100000
1585764000000,6188.00000000,6210.00000000,6177.50000000,6178.00000000,493.36100000
1585767600000,6178.00000000,6204.50000000,6160.00000000,6201.00000000,706.80700000
1585771200000,6201.00000000,6373.50000000,6189.00000000,6330.00000000,1433.33200000
1585774800000,6330.00000000,6395.00000000,6330.00000000,6345.00000000,1065.20500000
