time,open,high,low,close,volume
1649030400000,46411.50000000,47190.00000000,41745.00000000,42137.00000000,518661.61800000
1649635200000,42137.00000000,42400.00000000,39171.50000000,39662.00000000,569088.56300000
1650240000000,39662.00000000,42950.00000000,38466.50000000,39439.50000000,547375.79800000
1650844800000,39439.50000000,40803.00000000,37351.00000000,38446.50000000,739528.66200000
1651449600000,38446.50000000,40058.50000000,33666.00000000,34032.50000000,791388.19300000
1652054400000,34032.50000000,34258.00000000,26536.00000000,31315.50000000,1655605.56100000
1652659200000,31315.50000000,31315.50000000,28633.00000000,30269.50000000,826228.83900000
1653264000000,30269.50000000,30654.50000000,27950.00000000,29452.00000000,953554.54800000
1653868800000,29452.00000000,32450.00000000,29250.00000000,29901.50000000,768391.02200000
1654473600000,29901.50000000,31750.00000000,26550.00000000,26567.50000000,1186777.44300000
1655078400000,26567.50000000,26885.00000000,17600.00000000,20567.50000000,2733452.73300000
1655683200000,20567.50000000,21880.00000000,19624.00000000,21032.00000000,1547691.63600000
1656288000000,21032.00000000,21580.00000000,18601.00000000,19306.00000000,1495434.84200000
1656892800000,19306.00000000,22600.00000000,19039.00000000,20849.00000000,1559546.03600000
1657497600000,20849.00000000,21669.00000000,18867.50000000,20799.00000000,1441844.36500000
1658102400000,20799.00000000,24277.00000000,20763.00000000,22573.50000000,1655459.44600000
1658707200000,22573.50000000,24695.00000000,20691.00000000,23290.50000000,1255834.02600000
1659312000000,23290.50000000,23655.00000000,22350.00000000,23167.00000000,934990.22300000
1659916800000,23167.00000000,25031.00000000,22521.00000000,24290.50000000,1073002.14300000
1660521600000,24290.50000000,25199.00000000,20730.00000000,21505.50000000,1225510.15400000
1661126400000,21505.50000000,21880.00000000,19511.00000000,19548.00000000,1150389.03800000
1661731200000,19548.00000000,20569.00000000,19530.00000000,19986.50000000,1121376.12000000
1662336000000,19986.50000000,21879.50000000,18451.00000000,21810.00000000,1295714.42900000
1662940800000,21810.00000000,22794.00000000,19315.00000000,19408.50000000,1329473.85400000
1663545600000,19408.50000000,20045.00000000,18100.00000000,18800.00000000,1633837.06900000
1664150400000,18800.00000000,20383.50000000,18453.00000000,19054.00000000,1719930.86600000
1664755200000,19054.00000000,20451.00000000,18947.00000000,19436.50000000,1214599.27200000
1665360000000,19436.50000000,19944.00000000,18071.00000000,19252.50000000,1138533.67800000
1665964800000,19252.50000000,19694.00000000,18621.50000000,19559.00000000,910643.58100000
1666569600000,19559.00000000,21100.00000000,19155.00000000,20613.50000000,1127998.55000000
1667174400000,20613.50000000,21470.00000000,20013.50000000,20904.00000000,876344.42800000
1667779200000,20904.00000000,21062.50000000,15460.50000000,16330.50000000,2259763.13600000
1668384000000,16330.50000000,17213.00000000,15802.50000000,16273.50000000,942638.39600000
1668988800000,16273.50000000,16810.00000000,15440.00000000,16426.00000000,829331.64400000
1669593600000,16426.00000000,17390.00000000,15985.00000000,17096.00000000,800166.24100000
1670198400000,17096.00000000,17425.50000000,16666.50000000,17078.00000000,564980.67500000
1670803200000,17078.00000000,18379.00000000,16532.50000000,16729.50000000,941710.14000000
1671408000000,16729.50000000,17054.00000000,16203.00000000,16825.00000000,533279.15600000
1672012800000,16825.00000000,16961.00000000,16353.00000000,16622.50000000,426743.93700000
1672617600000,16622.50000000,17190.00000000,16552.00000000,17119.50000000,449511.74300000
1673222400000,17119.50000000,21550.00000000,17094.00000000,20878.00000000,1282445.96100000
1673827200000,20878.00000000,23381.00000000,20385.00000000,22703.50000000,1353529.53900000
1674432000000,22703.50000000,23966.00000000,22319.00000000,23737.50000000,1006401.29900000
1675036800000,23737.50000000,24280.00000000,22480.50000000,22934.00000000,909564.47300000
1675641600000,22934.00000000,23462.50000000,21431.10000000,21776.90000000,791092.94700000
1676246400000,21776.90000000,25296.10000000,21327.50000000,24266.90000000,1369271.03500000
1676851200000,24266.90000000,25295.00000000,22712.30000000,23548.30000000,1182531.85000000
1677456000000,23548.30000000,24028.40000000,21905.00000000,22419.00000000,871130.65700000
1678060800000,22419.00000000,22594.70000000,19535.00000000,21978.90000000,1475909.16600000
1678665600000,21978.90000000,28417.10000000,21804.00000000,27962.10000000,2220851.26400000
1679270400000,27962.10000000,28897.00000000,26583.40000000,27951.60000000,1403990.69200000
1679875200000,27951.60000000,29197.20000000,26474.30000000,28155.90000000,1129170.17100000
1680480000000,28155.90000000,28797.10000000,27175.00000000,28309.70000000,790196.37900000
1681084800000,28309.70000000,31061.70000000,28136.60000000,30295.90000000,950171.59800000
1681689600000,30295.90000000,30500.00000000,27058.00000000,27572.80000000,1131283.87000000
1682294400000,27572.80000000,30062.00000000,26933.00000000,29217.00000000,1363212.08700000
1682899200000,29217.00000000,29833.00000000,27640.10000000,28413.90000000,1086488.03300000
1683504000000,28413.90000000,28615.00000000,25764.00000000,26903.00000000,949977.19300000
1684108800000,26903.00000000,27648.00000000,26341.30000000,26734.30000000,713890.57900000
1684713600000,26734.30000000,28280.00000000,25851.00000000,28049.90000000,715421.01100000
1685318400000,28049.90000000,28449.00000000,26480.70000000,27105.50000000,644990.18200000
1685923200000,27105.50000000,27397.00000000,25324.20000000,25915.10000000,997545.52700000
1686528000000,25915.10000000,26886.80000000,24779.50000000,26333.50000000,791587.28900000
1687132800000,26333.50000000,31444.00000000,26250.00000000,30460.10000000,1277656.01900000
1687737600000,30460.10000000,31291.90000000,29412.80000000,30601.90000000,891882.71800000
1688342400000,30601.90000000,31543.10000000,29675.10000000,30150.00000000,688759.01200000
1688947200000,30150.00000000,31843.90000000,29873.00000000,30221.40000000,767257.44800000
